game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_id,venue_name,venue_link,content_link,game_type,game_date,season
2014020223,/api/v1/game/2014020223/feed/live,R,20142015,2014-11-12T00:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,4,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020223/content,REG,2014-11-12,2015
2014020224,/api/v1/game/2014020224/feed/live,R,20142015,2014-11-12T00:30:00Z,Final,7,Final,7,FALSE,0,52,Winnipeg Jets,/api/v1/teams/52,3,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020224/content,REG,2014-11-12,2015
2014020225,/api/v1/game/2014020225/feed/live,R,20142015,2014-11-12T00:30:00Z,Final,7,Final,7,FALSE,1,28,San Jose Sharks,/api/v1/teams/28,4,13,Florida Panthers,/api/v1/teams/13,,BB&T Center,/api/v1/venues/null,/api/v1/game/2014020225/content,REG,2014-11-12,2015
2014020226,/api/v1/game/2014020226/feed/live,R,20142015,2014-11-12T01:00:00Z,Final,7,Final,7,FALSE,1,7,Buffalo Sabres,/api/v1/teams/7,6,19,St. Louis Blues,/api/v1/teams/19,,Scottrade Center,/api/v1/venues/null,/api/v1/game/2014020226/content,REG,2014-11-12,2015
2014020227,/api/v1/game/2014020227/feed/live,R,20142015,2014-11-12T01:00:00Z,Final,7,Final,7,FALSE,2,22,Edmonton Oilers,/api/v1/teams/22,3,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2014020227/content,REG,2014-11-12,2015
2014020228,/api/v1/game/2014020228/feed/live,R,20142015,2014-11-12T01:30:00Z,Final,7,Final,7,FALSE,2,14,Tampa Bay Lightning,/api/v1/teams/14,3,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2014020228/content,REG,2014-11-12,2015
2014020229,/api/v1/game/2014020229/feed/live,R,20142015,2014-11-12T02:00:00Z,Final,7,Final,7,FALSE,4,25,Dallas Stars,/api/v1/teams/25,3,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2014020229/content,REG,2014-11-12,2015
2014020230,/api/v1/game/2014020230/feed/live,R,20142015,2014-11-12T03:00:00Z,Final,7,Final,7,FALSE,3,9,Ottawa Senators,/api/v1/teams/9,4,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2014020230/content,REG,2014-11-12,2015
2014020231,/api/v1/game/2014020231/feed/live,R,20142015,2014-11-13T01:00:00Z,Final,7,Final,7,FALSE,1,6,Boston Bruins,/api/v1/teams/6,6,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020231/content,REG,2014-11-13,2015
2014020232,/api/v1/game/2014020232/feed/live,R,20142015,2014-11-13T03:30:00Z,Final,7,Final,7,FALSE,5,26,Los Angeles Kings,/api/v1/teams/26,6,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2014020232/content,REG,2014-11-13,2015
2014020233,/api/v1/game/2014020233/feed/live,R,20142015,2014-11-14T00:00:00Z,Final,7,Final,7,FALSE,4,21,Colorado Avalanche,/api/v1/teams/21,3,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020233/content,REG,2014-11-14,2015
2014020234,/api/v1/game/2014020234/feed/live,R,20142015,2014-11-14T00:00:00Z,Final,7,Final,7,FALSE,3,52,Winnipeg Jets,/api/v1/teams/52,1,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2014020234/content,REG,2014-11-14,2015
2014020235,/api/v1/game/2014020235/feed/live,R,20142015,2014-11-14T00:30:00Z,Final,7,Final,7,FALSE,1,6,Boston Bruins,/api/v1/teams/6,5,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020235/content,REG,2014-11-14,2015
2014020236,/api/v1/game/2014020236/feed/live,R,20142015,2014-11-14T00:30:00Z,Final,7,Final,7,FALSE,2,28,San Jose Sharks,/api/v1/teams/28,1,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2014020236/content,REG,2014-11-14,2015
2014020237,/api/v1/game/2014020237/feed/live,R,20142015,2014-11-14T01:00:00Z,Final,7,Final,7,FALSE,3,18,Nashville Predators,/api/v1/teams/18,4,19,St. Louis Blues,/api/v1/teams/19,,Scottrade Center,/api/v1/venues/null,/api/v1/game/2014020237/content,REG,2014-11-14,2015
2014020238,/api/v1/game/2014020238/feed/live,R,20142015,2014-11-14T01:00:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,6,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2014020238/content,REG,2014-11-14,2015
2014020239,/api/v1/game/2014020239/feed/live,R,20142015,2014-11-14T02:00:00Z,Final,7,Final,7,FALSE,3,53,Arizona Coyotes,/api/v1/teams/53,5,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2014020239/content,REG,2014-11-14,2015
2014020240,/api/v1/game/2014020240/feed/live,R,20142015,2014-11-14T02:30:00Z,Final,7,Final,7,FALSE,4,9,Ottawa Senators,/api/v1/teams/9,3,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020240/content,REG,2014-11-14,2015
2014020241,/api/v1/game/2014020241/feed/live,R,20142015,2014-11-14T03:30:00Z,Final,7,Final,7,FALSE,2,25,Dallas Stars,/api/v1/teams/25,0,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020241/content,REG,2014-11-14,2015
2014020242,/api/v1/game/2014020242/feed/live,R,20142015,2014-11-15T00:00:00Z,Final,7,Final,7,FALSE,4,29,Columbus Blue Jackets,/api/v1/teams/29,3,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2014020242/content,REG,2014-11-15,2015
2014020243,/api/v1/game/2014020243/feed/live,R,20142015,2014-11-15T00:00:00Z,Final,7,Final,7,FALSE,1,1,New Jersey Devils,/api/v1/teams/1,0,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020243/content,REG,2014-11-15,2015
2014020244,/api/v1/game/2014020244/feed/live,R,20142015,2014-11-15T00:30:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,1,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020244/content,REG,2014-11-15,2015
2014020245,/api/v1/game/2014020245/feed/live,R,20142015,2014-11-15T00:30:00Z,Final,7,Final,7,FALSE,1,16,Chicago Blackhawks,/api/v1/teams/16,4,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2014020245/content,REG,2014-11-15,2015
2014020246,/api/v1/game/2014020246/feed/live,R,20142015,2014-11-15T00:30:00Z,Final,7,Final,7,FALSE,4,2,New York Islanders,/api/v1/teams/2,3,13,Florida Panthers,/api/v1/teams/13,,BB&T Center,/api/v1/venues/null,/api/v1/game/2014020246/content,REG,2014-11-15,2015
2014020247,/api/v1/game/2014020247/feed/live,R,20142015,2014-11-15T03:00:00Z,Final,7,Final,7,FALSE,5,53,Arizona Coyotes,/api/v1/teams/53,0,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2014020247/content,REG,2014-11-15,2015
2014020248,/api/v1/game/2014020248/feed/live,R,20142015,2014-11-15T18:00:00Z,Final,7,Final,7,FALSE,1,12,Carolina Hurricanes,/api/v1/teams/12,2,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2014020248/content,REG,2014-11-15,2015
2014020249,/api/v1/game/2014020249/feed/live,R,20142015,2014-11-15T19:00:00Z,Final,7,Final,7,FALSE,2,30,Minnesota Wild,/api/v1/teams/30,1,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2014020249/content,REG,2014-11-15,2015
2014020250,/api/v1/game/2014020250/feed/live,R,20142015,2014-11-15T21:00:00Z,Final,7,Final,7,FALSE,2,24,Anaheim Ducks,/api/v1/teams/24,3,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020250/content,REG,2014-11-15,2015
2014020257,/api/v1/game/2014020257/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,2,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2014020257/content,REG,2014-11-16,2015
2014020251,/api/v1/game/2014020251/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,2,10,Toronto Maple Leafs,/api/v1/teams/10,6,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2014020251/content,REG,2014-11-16,2015
2014020252,/api/v1/game/2014020252/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,3,4,Philadelphia Flyers,/api/v1/teams/4,6,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020252/content,REG,2014-11-16,2015
2014020253,/api/v1/game/2014020253/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,2,2,New York Islanders,/api/v1/teams/2,5,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2014020253/content,REG,2014-11-16,2015
2014020254,/api/v1/game/2014020254/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,3,21,Colorado Avalanche,/api/v1/teams/21,2,1,New Jersey Devils,/api/v1/teams/1,,Prudential Center,/api/v1/venues/null,/api/v1/game/2014020254/content,REG,2014-11-16,2015
2014020255,/api/v1/game/2014020255/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,2,3,New York Rangers,/api/v1/teams/3,3,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2014020255/content,REG,2014-11-16,2015
2014020256,/api/v1/game/2014020256/feed/live,R,20142015,2014-11-16T00:00:00Z,Final,7,Final,7,FALSE,1,28,San Jose Sharks,/api/v1/teams/28,2,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2014020256/content,REG,2014-11-16,2015
2014020258,/api/v1/game/2014020258/feed/live,R,20142015,2014-11-16T01:00:00Z,Final,7,Final,7,FALSE,1,15,Washington Capitals,/api/v1/teams/15,4,19,St. Louis Blues,/api/v1/teams/19,,Scottrade Center,/api/v1/venues/null,/api/v1/game/2014020258/content,REG,2014-11-16,2015
2014020259,/api/v1/game/2014020259/feed/live,R,20142015,2014-11-16T03:00:00Z,Final,7,Final,7,FALSE,2,9,Ottawa Senators,/api/v1/teams/9,4,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2014020259/content,REG,2014-11-16,2015
2014020261,/api/v1/game/2014020261/feed/live,R,20142015,2014-11-16T22:00:00Z,Final,7,Final,7,FALSE,3,52,Winnipeg Jets,/api/v1/teams/52,4,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2014020261/content,REG,2014-11-16,2015
2014020260,/api/v1/game/2014020260/feed/live,R,20142015,2014-11-16T22:00:00Z,Final,7,Final,7,FALSE,2,28,San Jose Sharks,/api/v1/teams/28,0,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2014020260/content,REG,2014-11-16,2015
2014020263,/api/v1/game/2014020263/feed/live,R,20142015,2014-11-17T00:00:00Z,Final,7,Final,7,FALSE,2,25,Dallas Stars,/api/v1/teams/25,6,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2014020263/content,REG,2014-11-17,2015
2014020262,/api/v1/game/2014020262/feed/live,R,20142015,2014-11-17T00:00:00Z,Final,7,Final,7,FALSE,4,8,Montréal Canadiens,/api/v1/teams/8,1,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2014020262/content,REG,2014-11-17,2015
2014020264,/api/v1/game/2014020264/feed/live,R,20142015,2014-11-17T01:00:00Z,Final,7,Final,7,FALSE,6,13,Florida Panthers,/api/v1/teams/13,2,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2014020264/content,REG,2014-11-17,2015
2014020265,/api/v1/game/2014020265/feed/live,R,20142015,2014-11-17T02:00:00Z,Final,7,Final,7,FALSE,2,53,Arizona Coyotes,/api/v1/teams/53,1,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020265/content,REG,2014-11-17,2015
2014020266,/api/v1/game/2014020266/feed/live,R,20142015,2014-11-18T00:00:00Z,Final,7,Final,7,FALSE,5,14,Tampa Bay Lightning,/api/v1/teams/14,1,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020266/content,REG,2014-11-18,2015
2014020267,/api/v1/game/2014020267/feed/live,R,20142015,2014-11-19T00:00:00Z,Final,7,Final,7,FALSE,0,19,St. Louis Blues,/api/v1/teams/19,2,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2014020267/content,REG,2014-11-19,2015
2014020269,/api/v1/game/2014020269/feed/live,R,20142015,2014-11-19T00:00:00Z,Final,7,Final,7,FALSE,2,14,Tampa Bay Lightning,/api/v1/teams/14,5,2,New York Islanders,/api/v1/teams/2,,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,/api/v1/game/2014020269/content,REG,2014-11-19,2015
2014020270,/api/v1/game/2014020270/feed/live,R,20142015,2014-11-19T00:00:00Z,Final,7,Final,7,FALSE,5,17,Detroit Red Wings,/api/v1/teams/17,0,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2014020270/content,REG,2014-11-19,2015
2014020268,/api/v1/game/2014020268/feed/live,R,20142015,2014-11-19T00:30:00Z,Final,7,Final,7,FALSE,1,28,San Jose Sharks,/api/v1/teams/28,4,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2014020268/content,REG,2014-11-19,2015
2014020271,/api/v1/game/2014020271/feed/live,R,20142015,2014-11-19T00:30:00Z,Final,7,Final,7,FALSE,9,18,Nashville Predators,/api/v1/teams/18,2,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020271/content,REG,2014-11-19,2015
2014020272,/api/v1/game/2014020272/feed/live,R,20142015,2014-11-19T00:30:00Z,Final,7,Final,7,FALSE,4,5,Pittsburgh Penguins,/api/v1/teams/5,0,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020272/content,REG,2014-11-19,2015
2014020273,/api/v1/game/2014020273/feed/live,R,20142015,2014-11-19T01:00:00Z,Final,7,Final,7,FALSE,1,1,New Jersey Devils,/api/v1/teams/1,3,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020273/content,REG,2014-11-19,2015
2014020274,/api/v1/game/2014020274/feed/live,R,20142015,2014-11-19T01:30:00Z,Final,7,Final,7,FALSE,6,12,Carolina Hurricanes,/api/v1/teams/12,4,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2014020274/content,REG,2014-11-19,2015
2014020275,/api/v1/game/2014020275/feed/live,R,20142015,2014-11-19T02:00:00Z,Final,7,Final,7,FALSE,3,24,Anaheim Ducks,/api/v1/teams/24,4,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2014020275/content,REG,2014-11-19,2015
2014020276,/api/v1/game/2014020276/feed/live,R,20142015,2014-11-19T02:00:00Z,Final,7,Final,7,FALSE,2,15,Washington Capitals,/api/v1/teams/15,1,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2014020276/content,REG,2014-11-19,2015
2014020277,/api/v1/game/2014020277/feed/live,R,20142015,2014-11-19T03:30:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,5,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020277/content,REG,2014-11-19,2015
2014020279,/api/v1/game/2014020279/feed/live,R,20142015,2014-11-20T01:00:00Z,Final,7,Final,7,FALSE,5,23,Vancouver Canucks,/api/v1/teams/23,4,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020279/content,REG,2014-11-20,2015
2014020278,/api/v1/game/2014020278/feed/live,R,20142015,2014-11-20T01:00:00Z,Final,7,Final,7,FALSE,0,4,Philadelphia Flyers,/api/v1/teams/4,2,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020278/content,REG,2014-11-20,2015
2014020280,/api/v1/game/2014020280/feed/live,R,20142015,2014-11-21T00:00:00Z,Final,7,Final,7,FALSE,3,30,Minnesota Wild,/api/v1/teams/30,2,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2014020280/content,REG,2014-11-21,2015
2014020281,/api/v1/game/2014020281/feed/live,R,20142015,2014-11-21T00:30:00Z,Final,7,Final,7,FALSE,2,14,Tampa Bay Lightning,/api/v1/teams/14,5,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020281/content,REG,2014-11-21,2015
2014020282,/api/v1/game/2014020282/feed/live,R,20142015,2014-11-21T00:30:00Z,Final,7,Final,7,FALSE,1,19,St. Louis Blues,/api/v1/teams/19,4,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020282/content,REG,2014-11-21,2015
2014020283,/api/v1/game/2014020283/feed/live,R,20142015,2014-11-21T00:30:00Z,Final,7,Final,7,FALSE,2,18,Nashville Predators,/api/v1/teams/18,3,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2014020283/content,REG,2014-11-21,2015
2014020284,/api/v1/game/2014020284/feed/live,R,20142015,2014-11-21T01:00:00Z,Final,7,Final,7,FALSE,4,17,Detroit Red Wings,/api/v1/teams/17,3,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020284/content,REG,2014-11-21,2015
2014020285,/api/v1/game/2014020285/feed/live,R,20142015,2014-11-21T01:30:00Z,Final,7,Final,7,FALSE,1,53,Arizona Coyotes,/api/v1/teams/53,3,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2014020285/content,REG,2014-11-21,2015
2014020286,/api/v1/game/2014020286/feed/live,R,20142015,2014-11-21T02:00:00Z,Final,7,Final,7,FALSE,3,15,Washington Capitals,/api/v1/teams/15,2,21,Colorado Avalanche,/api/v1/teams/21,,Pepsi Center,/api/v1/venues/null,/api/v1/game/2014020286/content,REG,2014-11-21,2015
2014020287,/api/v1/game/2014020287/feed/live,R,20142015,2014-11-21T02:00:00Z,Final,7,Final,7,FALSE,4,16,Chicago Blackhawks,/api/v1/teams/16,3,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2014020287/content,REG,2014-11-21,2015
2014020288,/api/v1/game/2014020288/feed/live,R,20142015,2014-11-21T03:00:00Z,Final,7,Final,7,FALSE,4,24,Anaheim Ducks,/api/v1/teams/24,3,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2014020288/content,REG,2014-11-21,2015
2014020289,/api/v1/game/2014020289/feed/live,R,20142015,2014-11-21T03:30:00Z,Final,7,Final,7,FALSE,2,12,Carolina Hurricanes,/api/v1/teams/12,3,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020289/content,REG,2014-11-21,2015
2014020290,/api/v1/game/2014020290/feed/live,R,20142015,2014-11-21T03:30:00Z,Final,7,Final,7,FALSE,3,13,Florida Panthers,/api/v1/teams/13,2,28,San Jose Sharks,/api/v1/teams/28,,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2014020290/content,REG,2014-11-21,2015
2014020292,/api/v1/game/2014020292/feed/live,R,20142015,2014-11-22T00:00:00Z,Final,7,Final,7,FALSE,5,2,New York Islanders,/api/v1/teams/2,4,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2014020292/content,REG,2014-11-22,2015
2014020293,/api/v1/game/2014020293/feed/live,R,20142015,2014-11-22T00:00:00Z,Final,7,Final,7,FALSE,4,6,Boston Bruins,/api/v1/teams/6,3,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2014020293/content,REG,2014-11-22,2015
2014020294,/api/v1/game/2014020294/feed/live,R,20142015,2014-11-22T02:30:00Z,Final,7,Final,7,FALSE,2,1,New Jersey Devils,/api/v1/teams/1,0,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020294/content,REG,2014-11-22,2015
2014020295,/api/v1/game/2014020295/feed/live,R,20142015,2014-11-22T20:00:00Z,Final,7,Final,7,FALSE,3,19,St. Louis Blues,/api/v1/teams/19,2,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2014020295/content,REG,2014-11-22,2015
2014020296,/api/v1/game/2014020296/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,2,8,Montréal Canadiens,/api/v1/teams/8,0,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2014020296/content,REG,2014-11-23,2015
2014020297,/api/v1/game/2014020297/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,1,17,Detroit Red Wings,/api/v1/teams/17,4,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020297/content,REG,2014-11-23,2015
2014020298,/api/v1/game/2014020298/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,1,30,Minnesota Wild,/api/v1/teams/30,2,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2014020298/content,REG,2014-11-23,2015
2014020299,/api/v1/game/2014020299/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,1,5,Pittsburgh Penguins,/api/v1/teams/5,4,2,New York Islanders,/api/v1/teams/2,,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,/api/v1/game/2014020299/content,REG,2014-11-23,2015
2014020300,/api/v1/game/2014020300/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,4,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2014020300/content,REG,2014-11-23,2015
2014020301,/api/v1/game/2014020301/feed/live,R,20142015,2014-11-23T00:00:00Z,Final,7,Final,7,FALSE,2,7,Buffalo Sabres,/api/v1/teams/7,1,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020301/content,REG,2014-11-23,2015
2014020302,/api/v1/game/2014020302/feed/live,R,20142015,2014-11-23T01:00:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,3,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2014020302/content,REG,2014-11-23,2015
2014020303,/api/v1/game/2014020303/feed/live,R,20142015,2014-11-23T01:00:00Z,Final,7,Final,7,FALSE,4,26,Los Angeles Kings,/api/v1/teams/26,5,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2014020303/content,REG,2014-11-23,2015
2014020304,/api/v1/game/2014020304/feed/live,R,20142015,2014-11-23T02:00:00Z,Final,7,Final,7,FALSE,3,12,Carolina Hurricanes,/api/v1/teams/12,4,21,Colorado Avalanche,/api/v1/teams/21,,Pepsi Center,/api/v1/venues/null,/api/v1/game/2014020304/content,REG,2014-11-23,2015
2014020305,/api/v1/game/2014020305/feed/live,R,20142015,2014-11-23T03:00:00Z,Final,7,Final,7,FALSE,4,1,New Jersey Devils,/api/v1/teams/1,5,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2014020305/content,REG,2014-11-23,2015
2014020306,/api/v1/game/2014020306/feed/live,R,20142015,2014-11-23T03:00:00Z,Final,7,Final,7,FALSE,7,16,Chicago Blackhawks,/api/v1/teams/16,1,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020306/content,REG,2014-11-23,2015
2014020307,/api/v1/game/2014020307/feed/live,R,20142015,2014-11-23T03:30:00Z,Final,7,Final,7,FALSE,4,53,Arizona Coyotes,/api/v1/teams/53,3,28,San Jose Sharks,/api/v1/teams/28,,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2014020307/content,REG,2014-11-23,2015
2014020308,/api/v1/game/2014020308/feed/live,R,20142015,2014-11-23T21:30:00Z,Final,7,Final,7,FALSE,4,19,St. Louis Blues,/api/v1/teams/19,2,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020308/content,REG,2014-11-23,2015
2014020309,/api/v1/game/2014020309/feed/live,R,20142015,2014-11-24T00:00:00Z,Final,7,Final,7,FALSE,0,8,Montréal Canadiens,/api/v1/teams/8,5,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020309/content,REG,2014-11-24,2015
2014020310,/api/v1/game/2014020310/feed/live,R,20142015,2014-11-24T01:00:00Z,Final,7,Final,7,FALSE,1,53,Arizona Coyotes,/api/v1/teams/53,2,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2014020310/content,REG,2014-11-24,2015
