game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_name,venue_link,content_link,venue_id,game_type,game_date,season,PBP,team_box,player_box
2009030244,/api/v1/game/2009030244/feed/live,P,20092010,2010-05-08T01:30:00Z,Final,7,Final,7,FALSE,7,16,Chicago Blackhawks,/api/v1/teams/16,4,23,Vancouver Canucks,/api/v1/teams/23,General Motors Place,/api/v1/venues/null,/api/v1/game/2009030244/content,,POST,2010-05-08,2010,FALSE,FALSE,FALSE
2009030215,/api/v1/game/2009030215/feed/live,P,20092010,2010-05-08T23:00:00Z,Final,7,Final,7,FALSE,1,8,Montréal Canadiens,/api/v1/teams/8,2,5,Pittsburgh Penguins,/api/v1/teams/5,Mellon Arena,/api/v1/venues/null,/api/v1/game/2009030215/content,,POST,2010-05-08,2010,FALSE,FALSE,FALSE
2009030224,/api/v1/game/2009030224/feed/live,P,20092010,2010-05-07T23:00:00Z,Final,7,Final,7,FALSE,4,6,Boston Bruins,/api/v1/teams/6,5,4,Philadelphia Flyers,/api/v1/teams/4,Wachovia Center,/api/v1/venues/null,/api/v1/game/2009030224/content,,POST,2010-05-07,2010,FALSE,FALSE,FALSE
2009030243,/api/v1/game/2009030243/feed/live,P,20092010,2010-05-06T01:30:00Z,Final,7,Final,7,FALSE,5,16,Chicago Blackhawks,/api/v1/teams/16,2,23,Vancouver Canucks,/api/v1/teams/23,General Motors Place,/api/v1/venues/null,/api/v1/game/2009030243/content,,POST,2010-05-06,2010,FALSE,FALSE,FALSE
2009030214,/api/v1/game/2009030214/feed/live,P,20092010,2010-05-06T23:00:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,3,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,/api/v1/game/2009030214/content,,POST,2010-05-06,2010,FALSE,FALSE,FALSE
2009030234,/api/v1/game/2009030234/feed/live,P,20092010,2010-05-06T23:30:00Z,Final,7,Final,7,FALSE,1,28,San Jose Sharks,/api/v1/teams/28,7,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2009030234/content,5047,POST,2010-05-06,2010,FALSE,FALSE,FALSE
2009030223,/api/v1/game/2009030223/feed/live,P,20092010,2010-05-05T23:00:00Z,Final,7,Final,7,FALSE,4,6,Boston Bruins,/api/v1/teams/6,1,4,Philadelphia Flyers,/api/v1/teams/4,Wachovia Center,/api/v1/venues/null,/api/v1/game/2009030223/content,,POST,2010-05-05,2010,FALSE,FALSE,FALSE
2009030242,/api/v1/game/2009030242/feed/live,P,20092010,2010-05-04T01:00:00Z,Final,7,Final,7,FALSE,2,23,Vancouver Canucks,/api/v1/teams/23,4,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,/api/v1/game/2009030242/content,5092,POST,2010-05-04,2010,FALSE,FALSE,FALSE
2009030213,/api/v1/game/2009030213/feed/live,P,20092010,2010-05-04T23:00:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,0,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,/api/v1/game/2009030213/content,,POST,2010-05-04,2010,FALSE,FALSE,FALSE
2009030233,/api/v1/game/2009030233/feed/live,P,20092010,2010-05-04T23:30:00Z,Final,7,Final,7,FALSE,4,28,San Jose Sharks,/api/v1/teams/28,3,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2009030233/content,5047,POST,2010-05-04,2010,FALSE,FALSE,FALSE
2009030232,/api/v1/game/2009030232/feed/live,P,20092010,2010-05-03T00:00:00Z,Final,7,Final,7,FALSE,3,17,Detroit Red Wings,/api/v1/teams/17,4,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2009030232/content,,POST,2010-05-03,2010,FALSE,FALSE,FALSE
2009030222,/api/v1/game/2009030222/feed/live,P,20092010,2010-05-03T23:00:00Z,Final,7,Final,7,FALSE,2,4,Philadelphia Flyers,/api/v1/teams/4,3,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,/api/v1/game/2009030222/content,5085,POST,2010-05-03,2010,FALSE,FALSE,FALSE
2009030241,/api/v1/game/2009030241/feed/live,P,20092010,2010-05-02T00:00:00Z,Final,7,Final,7,FALSE,5,23,Vancouver Canucks,/api/v1/teams/23,1,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,/api/v1/game/2009030241/content,5092,POST,2010-05-02,2010,FALSE,FALSE,FALSE
2009030212,/api/v1/game/2009030212/feed/live,P,20092010,2010-05-02T18:00:00Z,Final,7,Final,7,FALSE,3,8,Montréal Canadiens,/api/v1/teams/8,1,5,Pittsburgh Penguins,/api/v1/teams/5,Mellon Arena,/api/v1/venues/null,/api/v1/game/2009030212/content,,POST,2010-05-02,2010,FALSE,FALSE,FALSE
2009030221,/api/v1/game/2009030221/feed/live,P,20092010,2010-05-01T16:30:00Z,Final,7,Final,7,FALSE,4,4,Philadelphia Flyers,/api/v1/teams/4,5,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,/api/v1/game/2009030221/content,5085,POST,2010-05-01,2010,FALSE,FALSE,FALSE
2009030231,/api/v1/game/2009030231/feed/live,P,20092010,2010-04-30T01:00:00Z,Final,7,Final,7,FALSE,3,17,Detroit Red Wings,/api/v1/teams/17,4,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2009030231/content,,POST,2010-04-30,2010,FALSE,FALSE,FALSE
2009030211,/api/v1/game/2009030211/feed/live,P,20092010,2010-04-30T23:00:00Z,Final,7,Final,7,FALSE,3,8,Montréal Canadiens,/api/v1/teams/8,6,5,Pittsburgh Penguins,/api/v1/teams/5,Mellon Arena,/api/v1/venues/null,/api/v1/game/2009030211/content,,POST,2010-04-30,2010,FALSE,FALSE,FALSE
2009030187,/api/v1/game/2009030187/feed/live,P,20092010,2010-04-28T01:00:00Z,Final,7,Final,7,FALSE,6,17,Detroit Red Wings,/api/v1/teams/17,1,27,Phoenix Coyotes,/api/v1/teams/27,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2009030187/content,,POST,2010-04-28,2010,FALSE,FALSE,FALSE
2009030117,/api/v1/game/2009030117/feed/live,P,20092010,2010-04-28T23:00:00Z,Final,7,Final,7,FALSE,2,8,Montréal Canadiens,/api/v1/teams/8,1,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,/api/v1/game/2009030117/content,,POST,2010-04-28,2010,FALSE,FALSE,FALSE
2009030166,/api/v1/game/2009030166/feed/live,P,20092010,2010-04-27T01:00:00Z,Final,7,Final,7,FALSE,5,16,Chicago Blackhawks,/api/v1/teams/16,3,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2009030166/content,5030,POST,2010-04-27,2010,FALSE,FALSE,FALSE
2009030176,/api/v1/game/2009030176/feed/live,P,20092010,2010-04-26T01:00:00Z,Final,7,Final,7,FALSE,4,23,Vancouver Canucks,/api/v1/teams/23,2,26,Los Angeles Kings,/api/v1/teams/26,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2009030176/content,5081,POST,2010-04-26,2010,FALSE,FALSE,FALSE
2009030116,/api/v1/game/2009030116/feed/live,P,20092010,2010-04-26T23:00:00Z,Final,7,Final,7,FALSE,1,15,Washington Capitals,/api/v1/teams/15,4,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,/api/v1/game/2009030116/content,,POST,2010-04-26,2010,FALSE,FALSE,FALSE
2009030136,/api/v1/game/2009030136/feed/live,P,20092010,2010-04-26T23:00:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,4,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,/api/v1/game/2009030136/content,5085,POST,2010-04-26,2010,FALSE,FALSE,FALSE
2009030156,/api/v1/game/2009030156/feed/live,P,20092010,2010-04-25T02:00:00Z,Final,7,Final,7,FALSE,5,28,San Jose Sharks,/api/v1/teams/28,2,21,Colorado Avalanche,/api/v1/teams/21,Pepsi Center,/api/v1/venues/null,/api/v1/game/2009030156/content,,POST,2010-04-25,2010,FALSE,FALSE,FALSE
2009030186,/api/v1/game/2009030186/feed/live,P,20092010,2010-04-25T18:00:00Z,Final,7,Final,7,FALSE,5,27,Phoenix Coyotes,/api/v1/teams/27,2,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2009030186/content,5047,POST,2010-04-25,2010,FALSE,FALSE,FALSE
2009030175,/api/v1/game/2009030175/feed/live,P,20092010,2010-04-24T02:00:00Z,Final,7,Final,7,FALSE,2,26,Los Angeles Kings,/api/v1/teams/26,7,23,Vancouver Canucks,/api/v1/teams/23,General Motors Place,/api/v1/venues/null,/api/v1/game/2009030175/content,,POST,2010-04-24,2010,FALSE,FALSE,FALSE
2009030185,/api/v1/game/2009030185/feed/live,P,20092010,2010-04-24T02:00:00Z,Final,7,Final,7,FALSE,4,17,Detroit Red Wings,/api/v1/teams/17,1,27,Phoenix Coyotes,/api/v1/teams/27,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2009030185/content,,POST,2010-04-24,2010,FALSE,FALSE,FALSE
2009030165,/api/v1/game/2009030165/feed/live,P,20092010,2010-04-24T19:00:00Z,Final,7,Final,7,FALSE,4,18,Nashville Predators,/api/v1/teams/18,5,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,/api/v1/game/2009030165/content,5092,POST,2010-04-24,2010,FALSE,FALSE,FALSE
2009030146,/api/v1/game/2009030146/feed/live,P,20092010,2010-04-24T23:00:00Z,Final,7,Final,7,FALSE,4,5,Pittsburgh Penguins,/api/v1/teams/5,3,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2009030146/content,,POST,2010-04-24,2010,FALSE,FALSE,FALSE
2009030164,/api/v1/game/2009030164/feed/live,P,20092010,2010-04-23T00:30:00Z,Final,7,Final,7,FALSE,3,16,Chicago Blackhawks,/api/v1/teams/16,0,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2009030164/content,5030,POST,2010-04-23,2010,FALSE,FALSE,FALSE
2009030155,/api/v1/game/2009030155/feed/live,P,20092010,2010-04-23T02:30:00Z,Final,7,Final,7,FALSE,0,21,Colorado Avalanche,/api/v1/teams/21,5,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2009030155/content,,POST,2010-04-23,2010,FALSE,FALSE,FALSE
2009030115,/api/v1/game/2009030115/feed/live,P,20092010,2010-04-23T23:00:00Z,Final,7,Final,7,FALSE,2,8,Montréal Canadiens,/api/v1/teams/8,1,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,/api/v1/game/2009030115/content,,POST,2010-04-23,2010,FALSE,FALSE,FALSE
2009030135,/api/v1/game/2009030135/feed/live,P,20092010,2010-04-23T23:00:00Z,Final,7,Final,7,FALSE,1,6,Boston Bruins,/api/v1/teams/6,4,7,Buffalo Sabres,/api/v1/teams/7,HSBC Arena,/api/v1/venues/null,/api/v1/game/2009030135/content,,POST,2010-04-23,2010,FALSE,FALSE,FALSE
2009030174,/api/v1/game/2009030174/feed/live,P,20092010,2010-04-22T02:00:00Z,Final,7,Final,7,FALSE,6,23,Vancouver Canucks,/api/v1/teams/23,4,26,Los Angeles Kings,/api/v1/teams/26,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2009030174/content,5081,POST,2010-04-22,2010,FALSE,FALSE,FALSE
2009030125,/api/v1/game/2009030125/feed/live,P,20092010,2010-04-22T23:00:00Z,Final,7,Final,7,FALSE,3,4,Philadelphia Flyers,/api/v1/teams/4,0,1,New Jersey Devils,/api/v1/teams/1,Prudential Center,/api/v1/venues/null,/api/v1/game/2009030125/content,,POST,2010-04-22,2010,FALSE,FALSE,FALSE
2009030145,/api/v1/game/2009030145/feed/live,P,20092010,2010-04-22T23:00:00Z,Final,7,Final,7,FALSE,4,9,Ottawa Senators,/api/v1/teams/9,3,5,Pittsburgh Penguins,/api/v1/teams/5,Mellon Arena,/api/v1/venues/null,/api/v1/game/2009030145/content,,POST,2010-04-22,2010,FALSE,FALSE,FALSE
2009030163,/api/v1/game/2009030163/feed/live,P,20092010,2010-04-21T01:00:00Z,Final,7,Final,7,FALSE,1,16,Chicago Blackhawks,/api/v1/teams/16,4,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2009030163/content,5030,POST,2010-04-21,2010,FALSE,FALSE,FALSE
2009030154,/api/v1/game/2009030154/feed/live,P,20092010,2010-04-21T02:00:00Z,Final,7,Final,7,FALSE,2,28,San Jose Sharks,/api/v1/teams/28,1,21,Colorado Avalanche,/api/v1/teams/21,Pepsi Center,/api/v1/venues/null,/api/v1/game/2009030154/content,,POST,2010-04-21,2010,FALSE,FALSE,FALSE
2009030114,/api/v1/game/2009030114/feed/live,P,20092010,2010-04-21T23:00:00Z,Final,7,Final,7,FALSE,6,15,Washington Capitals,/api/v1/teams/15,3,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,/api/v1/game/2009030114/content,,POST,2010-04-21,2010,FALSE,FALSE,FALSE
2009030134,/api/v1/game/2009030134/feed/live,P,20092010,2010-04-21T23:00:00Z,Final,7,Final,7,FALSE,2,7,Buffalo Sabres,/api/v1/teams/7,3,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,/api/v1/game/2009030134/content,5085,POST,2010-04-21,2010,FALSE,FALSE,FALSE
2009030173,/api/v1/game/2009030173/feed/live,P,20092010,2010-04-20T02:00:00Z,Final,7,Final,7,FALSE,3,23,Vancouver Canucks,/api/v1/teams/23,5,26,Los Angeles Kings,/api/v1/teams/26,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2009030173/content,5081,POST,2010-04-20,2010,FALSE,FALSE,FALSE
2009030184,/api/v1/game/2009030184/feed/live,P,20092010,2010-04-20T22:30:00Z,Final,7,Final,7,FALSE,0,27,Phoenix Coyotes,/api/v1/teams/27,3,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2009030184/content,5047,POST,2010-04-20,2010,FALSE,FALSE,FALSE
2009030144,/api/v1/game/2009030144/feed/live,P,20092010,2010-04-20T23:00:00Z,Final,7,Final,7,FALSE,7,5,Pittsburgh Penguins,/api/v1/teams/5,4,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2009030144/content,,POST,2010-04-20,2010,FALSE,FALSE,FALSE
2009030124,/api/v1/game/2009030124/feed/live,P,20092010,2010-04-20T23:30:00Z,Final,7,Final,7,FALSE,1,1,New Jersey Devils,/api/v1/teams/1,4,4,Philadelphia Flyers,/api/v1/teams/4,Wachovia Center,/api/v1/venues/null,/api/v1/game/2009030124/content,,POST,2010-04-20,2010,FALSE,FALSE,FALSE
2009030162,/api/v1/game/2009030162/feed/live,P,20092010,2010-04-19T00:30:00Z,Final,7,Final,7,FALSE,0,18,Nashville Predators,/api/v1/teams/18,2,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,/api/v1/game/2009030162/content,5092,POST,2010-04-19,2010,FALSE,FALSE,FALSE
2009030153,/api/v1/game/2009030153/feed/live,P,20092010,2010-04-19T01:30:00Z,Final,7,Final,7,FALSE,0,28,San Jose Sharks,/api/v1/teams/28,1,21,Colorado Avalanche,/api/v1/teams/21,Pepsi Center,/api/v1/venues/null,/api/v1/game/2009030153/content,,POST,2010-04-19,2010,FALSE,FALSE,FALSE
2009030113,/api/v1/game/2009030113/feed/live,P,20092010,2010-04-19T23:00:00Z,Final,7,Final,7,FALSE,5,15,Washington Capitals,/api/v1/teams/15,1,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,/api/v1/game/2009030113/content,,POST,2010-04-19,2010,FALSE,FALSE,FALSE
2009030133,/api/v1/game/2009030133/feed/live,P,20092010,2010-04-19T23:00:00Z,Final,7,Final,7,FALSE,1,7,Buffalo Sabres,/api/v1/teams/7,2,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,/api/v1/game/2009030133/content,5085,POST,2010-04-19,2010,FALSE,FALSE,FALSE
2009030172,/api/v1/game/2009030172/feed/live,P,20092010,2010-04-18T02:00:00Z,Final,7,Final,7,FALSE,3,26,Los Angeles Kings,/api/v1/teams/26,2,23,Vancouver Canucks,/api/v1/teams/23,General Motors Place,/api/v1/venues/null,/api/v1/game/2009030172/content,,POST,2010-04-18,2010,FALSE,FALSE,FALSE
2009030183,/api/v1/game/2009030183/feed/live,P,20092010,2010-04-18T19:00:00Z,Final,7,Final,7,FALSE,4,27,Phoenix Coyotes,/api/v1/teams/27,2,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2009030183/content,5047,POST,2010-04-18,2010,FALSE,FALSE,FALSE
2009030123,/api/v1/game/2009030123/feed/live,P,20092010,2010-04-18T22:00:00Z,Final,7,Final,7,FALSE,2,1,New Jersey Devils,/api/v1/teams/1,3,4,Philadelphia Flyers,/api/v1/teams/4,Wachovia Center,/api/v1/venues/null,/api/v1/game/2009030123/content,,POST,2010-04-18,2010,FALSE,FALSE,FALSE
2009030143,/api/v1/game/2009030143/feed/live,P,20092010,2010-04-18T22:30:00Z,Final,7,Final,7,FALSE,4,5,Pittsburgh Penguins,/api/v1/teams/5,2,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2009030143/content,,POST,2010-04-18,2010,FALSE,FALSE,FALSE
2009030161,/api/v1/game/2009030161/feed/live,P,20092010,2010-04-17T00:30:00Z,Final,7,Final,7,FALSE,4,18,Nashville Predators,/api/v1/teams/18,1,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,/api/v1/game/2009030161/content,5092,POST,2010-04-17,2010,FALSE,FALSE,FALSE
2009030182,/api/v1/game/2009030182/feed/live,P,20092010,2010-04-17T02:00:00Z,Final,7,Final,7,FALSE,7,17,Detroit Red Wings,/api/v1/teams/17,4,27,Phoenix Coyotes,/api/v1/teams/27,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2009030182/content,,POST,2010-04-17,2010,FALSE,FALSE,FALSE
2009030152,/api/v1/game/2009030152/feed/live,P,20092010,2010-04-17T02:30:00Z,Final,7,Final,7,FALSE,5,21,Colorado Avalanche,/api/v1/teams/21,6,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2009030152/content,,POST,2010-04-17,2010,FALSE,FALSE,FALSE
2009030132,/api/v1/game/2009030132/feed/live,P,20092010,2010-04-17T17:00:00Z,Final,7,Final,7,FALSE,5,6,Boston Bruins,/api/v1/teams/6,3,7,Buffalo Sabres,/api/v1/teams/7,HSBC Arena,/api/v1/venues/null,/api/v1/game/2009030132/content,,POST,2010-04-17,2010,FALSE,FALSE,FALSE
